type,dataset,ortho_files,shapes_file,channels,centroid_x,centroid_y,threshold,pixels,gid,pixels_after_threshold,altezza_mean,altezza_median,altezza_std,altezza_max,altezza_min,summation
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570281.3638400905,4974957.752920135,,44577,165,44577,126.31012629831528,126.3427505493164,0.1598952508045756,126.67542,125.88249,5630526.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570280.2173998235,4974955.057287771,,44779,172,44779,126.0749346792023,126.05535888671876,0.0909904695167596,126.341286,125.92337,5645509.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570279.069477878,4974952.362485779,,44696,189,44696,126.3753132271344,126.39015197753906,0.1273639699575426,126.734764,125.92406,5648471.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570277.9181025876,4974949.665112642,,44900,196,44900,126.1882293986637,126.18186950683594,0.0840781805443407,126.51472,126.003525,5665851.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570276.7701811517,4974946.97030542,,44576,213,44576,126.27906272433596,126.27491760253906,0.1632283315447805,126.829575,125.97607,5629015.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570275.623736889,4974944.274673967,,44782,220,44782,126.445625474521,126.43824768066406,0.1383384863076007,126.897415,125.97085,5662488.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570273.9350059805,4974940.269849324,,44575,237,44575,126.2463488502524,126.26132202148438,0.1028216431355524,126.64974,126.02765,5627431.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570272.7846132971,4974937.574175125,,45102,244,45102,126.45133253514256,126.46680450439452,0.140053405323085,126.88968,126.07132,5703208.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570271.6342196111,4974934.878501152,,44576,261,44576,126.2257044149318,126.171630859375,0.1227071394209821,126.6385,126.043846,5626637.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570294.91927659,4974993.381295412,,44780,3,44780,126.04900625279144,126.05789184570312,0.101299672771926,126.328316,125.63489,5644474.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570293.7728488485,4974990.685660336,,44577,22,44577,125.99415617919554,126.02174377441406,0.1267447131687733,126.35595,125.69921,5616441.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570292.6264201096,4974987.990025491,,44778,27,44778,126.04559158515342,126.05476379394533,0.1317861034549375,126.50629,125.74944,5644069.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570291.4760444555,4974985.294347552,,44904,46,44904,125.919283360057,125.9088897705078,0.0769992521118715,126.524376,125.75681,5654279.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570290.3256678003,4974982.598669842,,44778,51,44778,126.4359618562687,126.45055389404295,0.0986587250541833,126.680664,125.93936,5661549.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570289.179236063,4974979.903035677,,44577,70,44577,126.19247594050744,126.24739837646484,0.1436099727231907,126.557014,125.80035,5625282.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570288.0328033285,4974977.207401742,,44776,75,44776,126.05672681793818,126.04399871826172,0.123679522623711,126.57082,125.79244,5644316.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570286.8848889199,4974974.512598176,,44698,94,44698,126.15301579489017,126.15496826171876,0.1551793614695286,126.57402,125.82517,5638787.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570285.7335211801,4974971.815223457,,44897,99,44897,126.2469318662717,126.25914764404295,0.0959142737699463,126.51095,125.89936,5668108.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570284.5856072813,4974969.120414664,,44576,118,44576,126.222473977028,126.19326782226562,0.1374889181852361,126.80281,125.93001,5626493.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570283.439170551,4974966.424781638,,44775,123,44775,126.05669458403126,126.04071044921876,0.0943369924848593,126.68034,125.8911,5644188.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570282.2912521445,4974963.729978985,,44700,142,44700,126.14515659955258,126.12467956542967,0.1425058912665069,126.56784,125.89289,5638688.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570281.1398803998,4974961.032605181,,44900,147,44900,126.148429844098,126.1409912109375,0.1177315479963155,126.58219,125.89846,5664064.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570279.991962503,4974958.337797298,,44576,166,44576,126.20737616654702,126.21392059326172,0.0978297494264394,126.46175,125.96475,5625820.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570278.8455217768,4974955.642165183,,44775,171,44775,126.24396426577331,126.23666381835938,0.1603050487082893,126.87307,125.92773,5652573.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570277.6990800516,4974952.946533293,,44578,190,44578,126.14424155412983,126.12416076660156,0.1202075806604591,126.82133,125.94322,5623258.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570276.5511591601,4974950.251726093,,44898,195,44898,126.41539712236626,126.44496154785156,0.1673848015196763,126.86219,126.00515,5675798.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570275.3997824097,4974947.554353432,,44695,214,44695,126.38950665622554,126.37271881103516,0.204894060876681,126.984406,125.9698,5648979.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570274.2518570068,4974944.859552373,,44777,219,44777,126.81651294191214,126.83822631835938,0.1313475365256427,127.03838,125.98361,5678463.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570272.5631254145,4974940.854728097,,44578,238,44578,126.78547714119073,126.78907012939452,0.0823855989376661,127.00632,126.01988,5651843.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570271.415200046,4974938.159921914,,44902,243,44902,126.3070909981738,126.3202896118164,0.1557988084748201,126.65276,126.01294,5671441.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570270.2638188112,4974935.462550274,,44700,262,44700,126.4515100671141,126.43624877929688,0.1431394661780866,126.95064,126.05285,5652382.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570293.5474052243,4974993.966169632,,44780,2,44780,126.23109647163912,126.23706817626952,0.1313560001993791,126.573746,125.82818,5652628.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570292.4009770236,4974991.270534807,,44572,23,44572,125.90329130395764,125.85749053955078,0.130973606444171,126.52794,125.740456,5611761.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570291.2545478257,4974988.574900209,,44777,26,44777,125.96062710766688,125.9828109741211,0.1243276124845432,126.29301,125.732735,5640139.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570290.1066369561,4974985.880095983,,44697,47,44697,126.37062890126856,126.41918182373048,0.1668318381995237,126.70965,125.844925,5648388.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570288.9552727626,4974983.182720601,,44896,50,44896,126.24125757305774,126.27517700195312,0.1882301461250883,126.571045,125.76993,5667727.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570287.8073624024,4974980.4879111415,,44578,71,44578,126.29898156041097,126.30279541015624,0.1165696996560108,126.6143,125.90626,5630156.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570286.6609292087,4974977.792277454,,44779,74,44779,126.15044998771744,126.1640625,0.11861636545301,126.40507,125.85494,5648891.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570285.514495016,4974975.096643994,,44574,95,44574,126.22685870686948,126.22589111328124,0.1102277031881124,126.552605,125.84388,5626436.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570284.3641139017,4974972.400967445,,45103,98,45103,126.21525175708932,126.24262237548828,0.1220127004988183,126.51297,125.93754,5692686.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570283.2137317848,4974969.705291123,,44577,119,44577,126.44645220629472,126.4453582763672,0.085219345489419,126.66735,125.914894,5636603.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570282.0672945954,4974967.009658346,,44778,122,44778,126.4893697798026,126.49668884277344,0.0605689495776241,126.719536,126.00114,5663941.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570280.9208564068,4974964.314025796,,44574,143,44574,126.13199398752636,126.12053680419922,0.1102259307709308,126.4622,125.94015,5622207.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570279.7729390543,4974961.619217932,,44900,146,44900,126.31261692650334,126.32650756835938,0.1210738961230193,126.77366,125.95562,5671436.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570278.6215658495,4974958.921844604,,44698,167,44698,126.17678643339748,126.10869598388672,0.1398180935427559,126.46079,125.995476,5639850.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570277.4736439856,4974956.227042885,,44775,170,44775,126.30600781686208,126.31365203857422,0.1390112945551208,126.634575,125.9384,5655351.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570276.327201801,4974953.5314112445,,44579,191,44579,126.28319388052672,126.2760238647461,0.1152340246348894,126.7852,126.00021,5629578.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570275.1807586198,4974950.835779834,,44778,194,44778,126.2897069989727,126.2997589111328,0.1042750376272372,126.700806,125.99404,5655000.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570274.0303684999,4974948.140105337,,44902,215,44902,126.34381542024856,126.3861846923828,0.2090922892891341,126.921814,125.96035,5673090.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570272.8799773795,4974945.444431069,,44775,218,44775,126.2400558347292,126.26068115234376,0.1117518386171745,126.58304,126.00088,5652398.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570271.1912451038,4974941.439607159,,44574,239,44574,126.66164131556512,126.6754913330078,0.106002096483132,126.96522,126.25171,5645816.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570270.0447974479,4974938.743976765,,44779,242,44779,126.35094575582303,126.3292999267578,0.1714978439627215,126.79715,126.02352,5657869.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570268.8968681105,4974936.049176745,,44698,263,44698,126.3214125911674,126.32650756835938,0.0968814026241508,126.80963,126.06886,5646314.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570292.1771729204,4974994.546737949,,44684,1,44684,125.99503177871274,126.0166015625,0.1575666768184211,126.421555,125.70342,5629962.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570291.0291054541,4974991.855409568,,44575,24,44575,126.471733034212,126.4990692138672,0.1071244822166271,126.67716,126.018845,5637477.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570289.882829549,4974989.156288283,,44544,25,44544,125.96560704022988,125.94583129882812,0.1139538244462129,126.40374,125.694145,5611012.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570288.736245141,4974986.464141097,,44579,48,44579,126.08617286166132,126.03303527832033,0.2163816687196549,126.57557,125.75296,5620795.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570287.5860267392,4974983.764979277,,44870,49,44870,126.16440829061736,126.17869567871094,0.1588298122637571,126.800735,125.83927,5660997.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570286.4354889971,4974981.072786897,,44574,72,44574,125.9801453762283,125.95458984375,0.0995338140973666,126.49099,125.76977,5615439.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570285.2892090937,4974978.373666523,,44559,73,44559,125.9430418097354,125.90848541259766,0.07941870157876,126.313576,125.813034,5611896.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570284.1426206925,4974975.681520246,,44577,96,44577,126.2198443143325,126.2095184326172,0.0899836621778182,126.58059,125.93283,5626502.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570282.9948644248,4974972.983227993,,44674,97,44674,126.2608004655952,126.25897216796876,0.1546103558871475,126.756645,125.945946,5640575.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570281.8433372197,4974970.289337729,,44700,120,44700,126.33140939597315,126.33575439453124,0.1980618157427841,126.80823,125.91851,5647014.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570280.6955726423,4974967.59104841,,44557,121,44557,126.35657696882645,126.38451385498048,0.1322477601240137,126.691635,125.891426,5630070.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570279.5489802473,4974964.898903043,,44576,144,44576,126.28867552045944,126.29910278320312,0.0894775147296486,126.5652,125.98781,5629444.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570278.4026943485,4974962.199784034,,44549,145,44549,126.1372084670812,126.0909194946289,0.1658855044886116,126.732796,125.865974,5619286.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570277.2521540263,4974959.507595809,,44901,168,44901,126.19210039865482,126.20409393310548,0.1095713901088764,126.46741,125.955505,5666151.5
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570276.1019201946,4974956.808433943,,44540,169,44540,126.28183655141446,126.29273986816406,0.096011255558169,126.83333,125.92633,5624593.0
tif_multichannel,240524_dem,/home/polyploidbreeding/rilievi_aerofotogrammetrici//240524 Fiorenzuola/EXPORT/240524_F_DEM_v001.tif,/home/polyploidbreeding/rilievi_aerofotogrammetrici//Fiorenzuola-SHAPE/Fiorenzuola.shp,altezza,570274.9553238059,4974954.116289488,,44581,192,44581,126.32605818622282,126.29759216308594,0.1877416453041629,127.04258,126.03661,5631742.0
